ZIP code,County,Year,Age Group,Number of Visits,County Fips code,Age-adjusted rate
"94523
(37.95340771000008, -122.07119707299995)",CONTRA COSTA,2009,Adults (18+),104,6013,36.15440599
"94525
(38.05242604000006, -122.22031766099997)",CONTRA COSTA,2009,All Ages,14,6013,36.14968857
"94525
(38.05242604000006, -122.22031766099997)",CONTRA COSTA,2009,Children (0-17),,6013,
"94525
(38.05242604000006, -122.22031766099997)",CONTRA COSTA,2009,Adults (18+),13,6013,43.15777239
"94526
(37.81448919400003, -121.98649987999994)",CONTRA COSTA,2009,All Ages,76,6013,24.61700784
"94526
(37.81448919400003, -121.98649987999994)",CONTRA COSTA,2009,Children (0-17),22,6013,29.41233569
"94526
(37.81448919400003, -121.98649987999994)",CONTRA COSTA,2009,Adults (18+),54,6013,22.95193058
"94530
(37.91571913200005, -122.30627924999999)",CONTRA COSTA,2009,All Ages,82,6013,41.68981554
"94530
(37.91571913200005, -122.30627924999999)",CONTRA COSTA,2009,Children (0-17),41,6013,103.5698514
"94530
(37.91571913200005, -122.30627924999999)",CONTRA COSTA,2009,Adults (18+),41,6013,20.20326619
"94531
(37.969436435000034, -121.77509798299997)",CONTRA COSTA,2009,All Ages,312,6013,82.63942339
"94531
(37.969436435000034, -121.77509798299997)",CONTRA COSTA,2009,Children (0-17),121,6013,86.34946412
"94531
(37.969436435000034, -121.77509798299997)",CONTRA COSTA,2009,Adults (18+),191,6013,81.35118943
"94533
(38.26557897500004, -122.03117957199999)",SOLANO,2009,All Ages,668,6095,97.26702701
"94533
(38.26557897500004, -122.03117957199999)",SOLANO,2009,Children (0-17),222,6095,118.3565217
"94533
(38.26557897500004, -122.03117957199999)",SOLANO,2009,Adults (18+),446,6095,89.94414081
"94534
(38.244848954000076, -122.10471878999999)",SOLANO,2009,All Ages,126,6095,35.6616915
"94534
(38.244848954000076, -122.10471878999999)",SOLANO,2009,Children (0-17),66,6095,68.08772646
"94534
(38.244848954000076, -122.10471878999999)",SOLANO,2009,Adults (18+),60,6095,24.40242847
"94536
(37.560397618000025, -121.99902653099997)",ALAMEDA,2009,All Ages,382,6001,55.77520266
"94536
(37.560397618000025, -121.99902653099997)",ALAMEDA,2009,Children (0-17),154,6001,91.86938692
"94536
(37.560397618000025, -121.99902653099997)",ALAMEDA,2009,Adults (18+),228,6001,43.24225154
"94538
(37.53076902500004, -121.96918937799995)",ALAMEDA,2009,All Ages,385,6001,67.35014989
"94538
(37.53076902500004, -121.96918937799995)",ALAMEDA,2009,Children (0-17),148,6001,100.8926388
"94538
(37.53076902500004, -121.96918937799995)",ALAMEDA,2009,Adults (18+),237,6001,55.70322174
"94539
(37.514066824000054, -121.92848971199999)",ALAMEDA,2009,All Ages,98,6001,22.14422586
"94539
(37.514066824000054, -121.92848971199999)",ALAMEDA,2009,Children (0-17),43,6001,35.58501206
"94539
(37.514066824000054, -121.92848971199999)",ALAMEDA,2009,Adults (18+),55,6001,17.47719372
"94541
(37.67438883700004, -122.08943740599994)",ALAMEDA,2009,All Ages,652,6001,104.6758729
"94541
(37.67438883700004, -122.08943740599994)",ALAMEDA,2009,Children (0-17),247,6001,145.3266898
"94541
(37.67438883700004, -122.08943740599994)",ALAMEDA,2009,Adults (18+),405,6001,90.56072636
"94542
(37.659376843000075, -122.04704753199997)",ALAMEDA,2009,All Ages,50,6001,39.19982367
"94542
(37.659376843000075, -122.04704753199997)",ALAMEDA,2009,Children (0-17),,6001,
"94542
(37.659376843000075, -122.04704753199997)",ALAMEDA,2009,Adults (18+),39,6001,36.71591392
"94544
(37.637308560000065, -122.06715621699999)",ALAMEDA,2009,All Ages,735,6001,96.45424247
"94544
(37.637308560000065, -122.06715621699999)",ALAMEDA,2009,Children (0-17),305,6001,140.1951351
"94544
(37.637308560000065, -122.06715621699999)",ALAMEDA,2009,Adults (18+),430,6001,81.26613171
"94545
(37.63572697800004, -122.10689998299995)",ALAMEDA,2009,All Ages,321,6001,114.9326834
"94545
(37.63572697800004, -122.10689998299995)",ALAMEDA,2009,Children (0-17),102,6001,150.2987778
"94545
(37.63572697800004, -122.10689998299995)",ALAMEDA,2009,Adults (18+),219,6001,102.6525465
"94546
(37.70090640500007, -122.07905718699999)",ALAMEDA,2009,All Ages,238,6001,58.94400383
"94546
(37.70090640500007, -122.07905718699999)",ALAMEDA,2009,Children (0-17),55,6001,62.60873445
"94546
(37.70090640500007, -122.07905718699999)",ALAMEDA,2009,Adults (18+),183,6001,57.67150277
"94547
(38.00959732100006, -122.26668755999998)",CONTRA COSTA,2009,All Ages,135,6013,65.7867206
"94547
(38.00959732100006, -122.26668755999998)",CONTRA COSTA,2009,Children (0-17),45,6013,95.54396205
"94547
(38.00959732100006, -122.26668755999998)",CONTRA COSTA,2009,Adults (18+),90,6013,55.45414033
"94549
(37.89330759400008, -122.11410834699996)",CONTRA COSTA,2009,All Ages,60,6013,22.88074088
"94549
(37.89330759400008, -122.11410834699996)",CONTRA COSTA,2009,Children (0-17),18,6013,31.55669648
"94549
(37.89330759400008, -122.11410834699996)",CONTRA COSTA,2009,Adults (18+),42,6013,19.86819664
"94550
(37.66609856600007, -121.75355978999994)",ALAMEDA,2009,All Ages,194,6001,42.73028717
"94550
(37.66609856600007, -121.75355978999994)",ALAMEDA,2009,Children (0-17),66,6001,55.29993432
"94550
(37.66609856600007, -121.75355978999994)",ALAMEDA,2009,Adults (18+),128,6001,38.36573989
"94551
(37.705990962000044, -121.73391754299996)",ALAMEDA,2009,All Ages,100,6001,30.07317476
"94551
(37.705990962000044, -121.73391754299996)",ALAMEDA,2009,Children (0-17),41,6001,36.50117819
"94551
(37.705990962000044, -121.73391754299996)",ALAMEDA,2009,Adults (18+),59,6001,27.84118493
"94552
(37.707458674000065, -122.03523780699999)",ALAMEDA,2009,All Ages,40,6001,26.36605069
"94552
(37.707458674000065, -122.03523780699999)",ALAMEDA,2009,Children (0-17),,6001,
"94552
(37.707458674000065, -122.03523780699999)",ALAMEDA,2009,Adults (18+),30,6001,26.00435385
"94553
(37.996779555000046, -122.11245724499997)",CONTRA COSTA,2009,All Ages,317,6013,66.23143106
"94553
(37.996779555000046, -122.11245724499997)",CONTRA COSTA,2009,Children (0-17),73,6013,72.68967368
"94553
(37.996779555000046, -122.11245724499997)",CONTRA COSTA,2009,Adults (18+),244,6013,63.98894135
"94555
(37.572359418000076, -122.04787742799999)",ALAMEDA,2009,All Ages,139,6001,43.68953907
"94555
(37.572359418000076, -122.04787742799999)",ALAMEDA,2009,Children (0-17),58,6001,60.53667258
"94555
(37.572359418000076, -122.04787742799999)",ALAMEDA,2009,Adults (18+),81,6001,37.83972399
"94556
(37.84425682700004, -122.127756009)",CONTRA COSTA,2009,All Ages,25,6013,17.49654163
"94556
(37.84425682700004, -122.127756009)",CONTRA COSTA,2009,Children (0-17),,6013,
"94556
(37.84425682700004, -122.127756009)",CONTRA COSTA,2009,Adults (18+),14,6013,10.650838
"94558
(38.32577902600008, -122.29894922599999)",NAPA,2009,All Ages,268,6055,41.60280886
"94558
(38.32577902600008, -122.29894922599999)",NAPA,2009,Children (0-17),83,6055,54.68176062
"94558
(38.32577902600008, -122.29894922599999)",NAPA,2009,Adults (18+),185,6055,37.06141621
"94559
(38.29287864500003, -122.28639650499997)",NAPA,2009,All Ages,124,6055,43.03930649
"94559
(38.29287864500003, -122.28639650499997)",NAPA,2009,Children (0-17),31,6055,46.98177771
"94559
(38.29287864500003, -122.28639650499997)",NAPA,2009,Adults (18+),93,6055,41.67036586
"94560
(37.53398867400006, -122.03093625199995)",ALAMEDA,2009,All Ages,232,6001,54.03833793
"94560
(37.53398867400006, -122.03093625199995)",ALAMEDA,2009,Children (0-17),110,6001,100.4314349
"94560
(37.53398867400006, -122.03093625199995)",ALAMEDA,2009,Adults (18+),122,6001,37.92930456
"94561
(37.99059661200005, -121.71259942399996)",CONTRA COSTA,2009,All Ages,262,6013,70.07019147
"94561
(37.99059661200005, -121.71259942399996)",CONTRA COSTA,2009,Children (0-17),107,6013,96.42664409
"94561
(37.99059661200005, -121.71259942399996)",CONTRA COSTA,2009,Adults (18+),155,6013,60.9184642
"94563
(37.88016829700007, -122.17815807299996)",CONTRA COSTA,2009,All Ages,27,6013,17.83134404
"94563
(37.88016829700007, -122.17815807299996)",CONTRA COSTA,2009,Children (0-17),,6013,
"94563
(37.88016829700007, -122.17815807299996)",CONTRA COSTA,2009,Adults (18+),16,6013,13.00897249
"94564
(37.99876956800006, -122.29187990199995)",CONTRA COSTA,2009,All Ages,100,6013,56.42578617
"94564
(37.99876956800006, -122.29187990199995)",CONTRA COSTA,2009,Children (0-17),36,6013,90.67435906
"94564
(37.99876956800006, -122.29187990199995)",CONTRA COSTA,2009,Adults (18+),64,6013,44.5336851
"94565
(38.017878902000064, -121.91033627899998)",CONTRA COSTA,2009,All Ages,1088,6013,126.6094144
"94565
(38.017878902000064, -121.91033627899998)",CONTRA COSTA,2009,Children (0-17),356,6013,136.9641959
"94565
(38.017878902000064, -121.91033627899998)",CONTRA COSTA,2009,Adults (18+),732,6013,123.013933
"94566
(37.66237924200004, -121.87259990599995)",ALAMEDA,2009,All Ages,118,6001,30.60981788
"94566
(37.66237924200004, -121.87259990599995)",ALAMEDA,2009,Children (0-17),51,6001,50.49871637
"94566
(37.66237924200004, -121.87259990599995)",ALAMEDA,2009,Adults (18+),67,6001,23.70381358
"94568
(37.713159321000035, -121.90626935399996)",ALAMEDA,2009,All Ages,171,6001,44.33663983
"94568
(37.713159321000035, -121.90626935399996)",ALAMEDA,2009,Children (0-17),60,6001,59.71016701
"94568
(37.713159321000035, -121.90626935399996)",ALAMEDA,2009,Adults (18+),111,6001,38.99850381
"94571
(38.16795973700005, -121.70592983999995)",SOLANO,2009,All Ages,34,6095,39.31371633
"94571
(38.16795973700005, -121.70592983999995)",SOLANO,2009,Children (0-17),,6095,
"94571
(38.16795973700005, -121.70592983999995)",SOLANO,2009,Adults (18+),23,6095,31.63846124
"94572
(38.031287589000044, -122.26180811899997)",CONTRA COSTA,2009,All Ages,94,6013,111.2891968
"94572
(38.031287589000044, -122.26180811899997)",CONTRA COSTA,2009,Children (0-17),21,6013,94.55163094
"94572
(38.031287589000044, -122.26180811899997)",CONTRA COSTA,2009,Adults (18+),73,6013,117.1009672
"94574
(38.506896236000046, -122.46130904599994)",NAPA,2009,All Ages,22,6055,23.23708826
"94574
(38.506896236000046, -122.46130904599994)",NAPA,2009,Children (0-17),,6055,
"94574
(38.506896236000046, -122.46130904599994)",NAPA,2009,Adults (18+),14,6055,17.76000472
"94577
(37.72070659600007, -122.159196469)",ALAMEDA,2009,All Ages,304,6001,71.0515127
"94577
(37.72070659600007, -122.159196469)",ALAMEDA,2009,Children (0-17),107,6001,108.1635743
"94577
(37.72070659600007, -122.159196469)",ALAMEDA,2009,Adults (18+),197,6001,58.16512495
"94578
(37.70265744300008, -122.12704777299996)",ALAMEDA,2009,All Ages,356,6001,91.96511977
"94578
(37.70265744300008, -122.12704777299996)",ALAMEDA,2009,Children (0-17),133,6001,136.7509107
"94578
(37.70265744300008, -122.12704777299996)",ALAMEDA,2009,Adults (18+),223,6001,76.41418984
"94579
(37.68825809400005, -122.15205762499994)",ALAMEDA,2009,All Ages,128,6001,66.10787227
"94579
(37.68825809400005, -122.15205762499994)",ALAMEDA,2009,Children (0-17),40,6001,84.28753644
"94579
(37.68825809400005, -122.15205762499994)",ALAMEDA,2009,Adults (18+),88,6001,59.79536378
"94580
(37.67944642300006, -122.12914641099997)",ALAMEDA,2009,All Ages,206,6001,78.76553429
"94580
(37.67944642300006, -122.12914641099997)",ALAMEDA,2009,Children (0-17),83,6001,131.2788374
"94580
(37.67944642300006, -122.12914641099997)",ALAMEDA,2009,Adults (18+),123,6001,60.53138734
"94582
(37.76851903600004, -121.92248925899997)",CONTRA COSTA,2009,All Ages,123,6013,40.37869368
"94582
(37.76851903600004, -121.92248925899997)",CONTRA COSTA,2009,Children (0-17),67,6013,76.31670634
"94582
(37.76851903600004, -121.92248925899997)",CONTRA COSTA,2009,Adults (18+),56,6013,27.8999698
"94583
(37.75497999900006, -121.95957822599996)",CONTRA COSTA,2009,All Ages,122,6013,38.30638494
"94583
(37.75497999900006, -121.95957822599996)",CONTRA COSTA,2009,Children (0-17),51,6013,58.21068873
"94583
(37.75497999900006, -121.95957822599996)",CONTRA COSTA,2009,Adults (18+),71,6013,31.39503146
"94585
(38.24476639900007, -122.01189643699996)",SOLANO,2009,All Ages,221,6095,81.21444171
"94585
(38.24476639900007, -122.01189643699996)",SOLANO,2009,Children (0-17),81,6095,97.17288813
"94585
(38.24476639900007, -122.01189643699996)",SOLANO,2009,Adults (18+),140,6095,75.67320479
"94587
(37.59108639100003, -122.04430583299995)",ALAMEDA,2009,All Ages,480,6001,67.08754425
"94587
(37.59108639100003, -122.04430583299995)",ALAMEDA,2009,Children (0-17),197,6001,103.1412157
"94587
(37.59108639100003, -122.04430583299995)",ALAMEDA,2009,Adults (18+),283,6001,54.56866035
"94588
(37.69272910500007, -121.89835709899995)",ALAMEDA,2009,All Ages,84,6001,27.12946207
"94588
(37.69272910500007, -121.89835709899995)",ALAMEDA,2009,Children (0-17),31,6001,38.35496416
"94588
(37.69272910500007, -121.89835709899995)",ALAMEDA,2009,Adults (18+),53,6001,23.23164109
"94589
(38.14104677300003, -122.24442809699997)",SOLANO,2009,All Ages,312,6095,100.0507277
"94589
(38.14104677300003, -122.24442809699997)",SOLANO,2009,Children (0-17),99,6095,126.2104887
"94589
(38.14104677300003, -122.24442809699997)",SOLANO,2009,Adults (18+),213,6095,90.96729758
"94590
(38.10458783100006, -122.24823866699995)",SOLANO,2009,All Ages,461,6095,118.3490075
"94590
(38.10458783100006, -122.24823866699995)",SOLANO,2009,Children (0-17),124,6095,115.9504195
"94590
(38.10458783100006, -122.24823866699995)",SOLANO,2009,Adults (18+),337,6095,119.1818672
"94591
(38.10385787100006, -122.21239671599994)",SOLANO,2009,All Ages,375,6095,68.04808739
"94591
(38.10385787100006, -122.21239671599994)",SOLANO,2009,Children (0-17),146,6095,104.4561702
"94591
(38.10385787100006, -122.21239671599994)",SOLANO,2009,Adults (18+),229,6095,55.40614156
"94595
(37.86936661400006, -122.07108844699997)",CONTRA COSTA,2009,All Ages,49,6013,42.12172604
"94595
(37.86936661400006, -122.07108844699997)",CONTRA COSTA,2009,Children (0-17),,6013,
"94595
(37.86936661400006, -122.07108844699997)",CONTRA COSTA,2009,Adults (18+),39,6013,37.10916438
"94596
(37.89668800800007, -122.055146622)",CONTRA COSTA,2009,All Ages,62,6013,30.35505363
"94596
(37.89668800800007, -122.055146622)",CONTRA COSTA,2009,Children (0-17),13,6013,36.23720033
"94596
(37.89668800800007, -122.055146622)",CONTRA COSTA,2009,Adults (18+),49,6013,28.31260118
"94597
(37.92177607000008, -122.06524875999997)",CONTRA COSTA,2009,All Ages,56,6013,26.67682269
"94597
(37.92177607000008, -122.06524875999997)",CONTRA COSTA,2009,Children (0-17),14,6013,38.8949594
"94597
(37.92177607000008, -122.06524875999997)",CONTRA COSTA,2009,Adults (18+),42,6013,22.43433012
"94598
(37.91888664100003, -122.02831621299998)",CONTRA COSTA,2009,All Ages,42,6013,17.97219445
"94598
(37.91888664100003, -122.02831621299998)",CONTRA COSTA,2009,Children (0-17),,6013,
"94598
(37.91888664100003, -122.02831621299998)",CONTRA COSTA,2009,Adults (18+),32,6013,17.43566889
"94601
(37.77925989000005, -122.21877952899996)",ALAMEDA,2009,All Ages,589,6001,100.2918923
"94601
(37.77925989000005, -122.21877952899996)",ALAMEDA,2009,Children (0-17),282,6001,158.4485569
"94601
(37.77925989000005, -122.21877952899996)",ALAMEDA,2009,Adults (18+),307,6001,80.0982059
"94602
(37.80135858800003, -122.21143646999997)",ALAMEDA,2009,All Ages,174,6001,58.69892686
"94602
(37.80135858800003, -122.21143646999997)",ALAMEDA,2009,Children (0-17),74,6001,105.6339996
"94602
(37.80135858800003, -122.21143646999997)",ALAMEDA,2009,Adults (18+),100,6001,42.40170363
"94603
(37.741067291000036, -122.17201857999999)",ALAMEDA,2009,All Ages,543,6001,156.3766564
"94603
(37.741067291000036, -122.17201857999999)",ALAMEDA,2009,Children (0-17),232,6001,209.4237654
"94603
(37.741067291000036, -122.17201857999999)",ALAMEDA,2009,Adults (18+),311,6001,137.9571565
"94605
(37.764347831000066, -122.16428881499996)",ALAMEDA,2009,All Ages,574,6001,137.1514604
"94605
(37.764347831000066, -122.16428881499996)",ALAMEDA,2009,Children (0-17),229,6001,203.8043355
"94605
(37.764347831000066, -122.16428881499996)",ALAMEDA,2009,Adults (18+),345,6001,114.0076425
"94606
(37.79550586500005, -122.24474962699998)",ALAMEDA,2009,All Ages,355,6001,86.86457066
"94606
(37.79550586500005, -122.24474962699998)",ALAMEDA,2009,Children (0-17),135,6001,129.3923295
"94606
(37.79550586500005, -122.24474962699998)",ALAMEDA,2009,Adults (18+),220,6001,72.09769521
"94607
(37.80538640800006, -122.28087834799999)",ALAMEDA,2009,All Ages,446,6001,183.5282326
"94607
(37.80538640800006, -122.28087834799999)",ALAMEDA,2009,Children (0-17),144,6001,238.2009185
"94607
(37.80538640800006, -122.28087834799999)",ALAMEDA,2009,Adults (18+),302,6001,164.5442852
"94608
(37.83629677700003, -122.28520597299996)",ALAMEDA,2009,All Ages,370,6001,135.5376837
"94608
(37.83629677700003, -122.28520597299996)",ALAMEDA,2009,Children (0-17),133,6001,223.0714912
"94608
(37.83629677700003, -122.28520597299996)",ALAMEDA,2009,Adults (18+),237,6001,105.1433985
"94609
(37.83383750400003, -122.26415876699997)",ALAMEDA,2009,All Ages,271,6001,144.1931935
"94609
(37.83383750400003, -122.26415876699997)",ALAMEDA,2009,Children (0-17),104,6001,273.6509998
"94609
(37.83383750400003, -122.26415876699997)",ALAMEDA,2009,Adults (18+),167,6001,99.24167584
"94610
(37.81202992100003, -122.247478291)",ALAMEDA,2009,All Ages,131,6001,49.23957326
"94610
(37.81202992100003, -122.247478291)",ALAMEDA,2009,Children (0-17),35,6001,81.06222702
"94610
(37.81202992100003, -122.247478291)",ALAMEDA,2009,Adults (18+),96,6001,38.18982176
"94611
(37.827619801000026, -122.23106720499999)",ALAMEDA,2009,All Ages,123,6001,38.20351881
"94611
(37.827619801000026, -122.23106720499999)",ALAMEDA,2009,Children (0-17),52,6001,80.51943775
"94611
(37.827619801000026, -122.23106720499999)",ALAMEDA,2009,Adults (18+),71,6001,23.51020019
"94612
(37.806477004000044, -122.26912945299995)",ALAMEDA,2009,All Ages,179,6001,143.3084399
"94612
(37.806477004000044, -122.26912945299995)",ALAMEDA,2009,Children (0-17),37,6001,184.105302
"94612
(37.806477004000044, -122.26912945299995)",ALAMEDA,2009,Adults (18+),142,6001,129.1425821
"94618
(37.84348776100006, -122.24387628099998)",ALAMEDA,2009,All Ages,38,6001,27.03165423
"94618
(37.84348776100006, -122.24387628099998)",ALAMEDA,2009,Children (0-17),,6001,
"94618
(37.84348776100006, -122.24387628099998)",ALAMEDA,2009,Adults (18+),28,6001,23.53422684
"94619
(37.78866682700004, -122.19059782399995)",ALAMEDA,2009,All Ages,209,6001,77.89088555
"94619
(37.78866682700004, -122.19059782399995)",ALAMEDA,2009,Children (0-17),70,6001,120.2578938
"94619
(37.78866682700004, -122.19059782399995)",ALAMEDA,2009,Adults (18+),139,6001,63.17982738
"94621
(37.75460632800008, -122.19034581299996)",ALAMEDA,2009,All Ages,492,6001,153.0695668
"94621
(37.75460632800008, -122.19034581299996)",ALAMEDA,2009,Children (0-17),194,6001,174.1171434
"94621
(37.75460632800008, -122.19034581299996)",ALAMEDA,2009,Adults (18+),298,6001,145.7612361
"94702
(37.865799364000054, -122.28661809999994)",ALAMEDA,2009,All Ages,136,6001,93.28844438
"94702
(37.865799364000054, -122.28661809999994)",ALAMEDA,2009,Children (0-17),41,6001,145.1123889
"94702
(37.865799364000054, -122.28661809999994)",ALAMEDA,2009,Adults (18+),95,6001,75.2936628
"94703
(37.862119145000065, -122.27516901099995)",ALAMEDA,2009,All Ages,216,6001,113.7742183
